[8/9/2022 1:17:11 AM]
0.1766987 , 0.7153254 , 0.01948883
0.1754987 , 0.7108479 , 0.01779991
0.1774987 , 0.7134621 , 0.02317917
0.1758987 , 0.7097218 , 0.01971352
0.1777987 , 0.7106808 , 0.02564987
0.1759987 , 0.7079329 , 0.02098633
0.1697987 , 0.7096882 , -0.0009738922
0.1687987 , 0.7098158 , -0.0006845093
0.1691987 , 0.7079738 , -0.002118607
0.1681987 , 0.7081013 , -0.0018293
0.1686987 , 0.705718 , -0.00260994
0.1677987 , 0.7059451 , -0.002329941
0.1704987 , 0.7108615 , 0.000824356
0.1704987 , 0.7153727 , -0.001407013
0.1691987 , 0.7134431 , -0.00484169
0.1697987 , 0.7096882 , -0.0009738922
0.1691987 , 0.7079738 , -0.002118607
0.1680987 , 0.7106209 , -0.007087783
0.1686987 , 0.705718 , -0.00260994
0.1672987 , 0.7072947 , -0.008282165
0.1665987 , 0.7039345 , -0.008770218
0.1749987 , 0.7098495 , 0.0200029
0.1754987 , 0.7108479 , 0.01779991
0.1758987 , 0.7097218 , 0.01971352
0.1745987 , 0.7109755 , 0.01808929
0.1747987 , 0.7112925 , 0.01504631
0.1754987 , 0.7108479 , 0.01779991
0.1694987 , 0.710989 , 0.001113739
0.1697987 , 0.7096882 , -0.0009738922
0.1704987 , 0.7108615 , 0.000824356
0.1687987 , 0.7098158 , -0.0006845093
0.1691987 , 0.7079738 , -0.002118607
0.1697987 , 0.7096882 , -0.0009738922
0.1681987 , 0.7081013 , -0.0018293
0.1686987 , 0.705718 , -0.00260994
0.1691987 , 0.7079738 , -0.002118607
0.1682987 , 0.7032911 , -0.00278389
0.1677987 , 0.7059451 , -0.002329941
0.1672987 , 0.7034187 , -0.002494583
0.1672987 , 0.7034187 , -0.002494583
0.1678987 , 0.7006837 , -0.002740021
0.1682987 , 0.7032911 , -0.00278389
0.1704987 , 0.7108615 , 0.000824356
0.1719987 , 0.7160297 , 0.003452835
0.1712987 , 0.7112133 , 0.003503189
0.1759987 , 0.7079329 , 0.02098633
0.1777987 , 0.7074078 , 0.0271624
0.1759987 , 0.7057893 , 0.02168976
0.1742987 , 0.6909207 , 0.02700256
0.1741987 , 0.6879709 , 0.02446716
0.1751987 , 0.6906936 , 0.02672256
0.1657987 , 0.6974348 , -0.008461456
0.1645987 , 0.6941245 , -0.007347183
0.1647987 , 0.6975624 , -0.008172073
0.1645987 , 0.6941245 , -0.007347183
0.1657987 , 0.6974348 , -0.008461456
0.1654987 , 0.693997 , -0.007636566
0.1673987 , 0.6915927 , -7.873535E-05
0.1662987 , 0.6935092 , -0.001062164
0.1664987 , 0.6918199 , 0.0002012634
0.1662987 , 0.6935092 , -0.001062164
0.1673987 , 0.6915927 , -7.873535E-05
0.1672987 , 0.6933815 , -0.001351547
0.1685987 , 0.6901217 , 0.004579086
0.1668987 , 0.6906938 , 0.002114868
0.1675987 , 0.6902491 , 0.004868469
0.1675987 , 0.6902491 , 0.004868469
0.1719987 , 0.6901012 , 0.01613159
0.1685987 , 0.6901217 , 0.004579086
0.1735987 , 0.6916264 , 0.02060867
0.1718987 , 0.6906802 , 0.01909042
0.1725987 , 0.6918534 , 0.02088867
0.1718987 , 0.6906802 , 0.01909042
0.1735987 , 0.6916264 , 0.02060867
0.1728987 , 0.6905526 , 0.01880104
0.1685987 , 0.6901217 , 0.004579086
0.1665987 , 0.6859798 , 4.638672E-05
0.1677987 , 0.6904666 , 0.001834869
0.1745987 , 0.6955965 , 0.02224472
0.1766987 , 0.6974796 , 0.02839569
0.1760987 , 0.6940199 , 0.02791695
0.1623987 , 0.6606377 , -0.0002866364
0.1625987 , 0.6735399 , -0.006218414
0.1635987 , 0.668578 , -0.0002285004
0.1558987 , 0.6297536 , -0.007230682
0.1540987 , 0.6251644 , -0.00690033
0.1549987 , 0.6298812 , -0.006941299
0.1636987 , 0.6231989 , 0.02673057
0.1637987 , 0.6281429 , 0.02696957
0.1627987 , 0.623426 , 0.02701057
0.1551987 , 0.5982442 , 0.01340446
